alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity
2.3280000000000003,-16.069000000000003,-10.822,0.57699,-0.7636,0.068762,-1.5357,-16.732,-5.2324,-0.4098,-0.22382,1.069,11
-15.894,-19.446,-11.880999999999998,-0.0092763999999999,-0.67542,0.6444,-15.308,-18.599,11.143,-0.2902,-0.067762,1.097,11
3.4627,-14.512,4.2048,0.46011,-0.83114,-0.2848699999999999,-8.8848,0.9584,2.8396,-0.65686,-0.5729,0.71336,11
-0.94679,-19.027,23.029,-0.03154,-1.0375,-0.045187,-12.46,8.1827,-0.72628,-1.0255,0.28747,-0.1681,11
5.6236,-19.081,12.665,-0.3729099999999999,0.27205,-1.0255,-15.886,17.593,6.3276,0.40196,-1.0534,-0.1357799999999999,11
-0.75317,-19.305,-3.8061,0.5825600000000001,-0.79362,-0.0098232,-21.688,-18.609,16.132,-0.25098,-0.47023,1.0539,11
1.6098,-19.342,-11.42,0.34323,-0.6097600000000001,0.59528,-21.145,-18.766,-1.5633,-0.53922,-0.35524,0.9181,11
1.9775,-8.1517,-4.2836,0.18182,-0.37711,-1.0432,-21.517,8.8095,2.9509,-0.88235,-0.3614,0.56897,11
3.4472,-12.701,-5.736000000000001,0.75881,-0.62664,-0.26719,-21.182,2.1802,-6.9847,-0.7078399999999999,0.28953,0.83621,11
-5.3801,-9.392,-4.5442,0.087199,-0.82739,-0.6994100000000001,-11.039,-18.714,-4.4461,-0.7156899999999999,0.19713,0.8685299999999999,11
-3.332,-19.312,-2.5093,0.53989,-0.8105100000000001,-0.13163,-21.699,-18.585,16.498,-0.25294,-0.3922,1.0603,11
7.6664,-9.8747,0.6454300000000001,-0.43228,0.3227,-0.94695,-13.333,13.154000000000002,-9.6236,0.072549,-1.0062,-0.32328,11
-2.6484,-19.168,10.89,0.44527,-0.87805,-0.17289,-2.4129,8.2169,0.6921,-0.6705899999999999,0.01848,0.91379,11
-0.16423,1.2533,-18.231,0.53618,-0.7167,0.30648,12.571,-15.914,-7.3999,-0.60392,-0.057495,0.96552,11
5.1415,-19.3,-7.1948,0.09833,-0.86492,0.43222,-21.259,2.8304,-3.9626,-0.74902,0.75975,0.30172,11
-21.564,3.7236,23.846,0.31911,-0.5028100000000001,0.69745,-3.13,-16.797,3.2643,-0.16863,0.33676,1.0582,11
6.7071,-11.505999999999998,-3.0395,-0.0222629999999999,0.031895,-1.0845,-20.593000000000004,-18.929,-17.915,-0.14706,-0.88912,-0.5,11
13.645,-19.163,4.5221,0.48052,-0.78799,-0.51277,2.9404,16.87,-0.96898,-0.87451,0.045175,0.69612,11
1.1789,-6.8327,1.8785,0.4712399999999999,-0.84615,-0.098232,-5.3035,8.1075,-0.25088,-0.99804,0.14374,0.4181,11
-1.8495,-5.7426,-3.9619,-0.11503,-0.65854,-0.8153199999999999,-9.2491,-18.612,7.8403,-0.61569,0.17043,0.90086,11
1.7668,-18.025,-1.5503,0.12616,-0.54597,-0.92927,-6.3449,9.4169,1.6896,-0.8647100000000001,-0.0041068,0.72845,11
0.81763,-17.334,3.204,0.42115,-0.7861199999999999,-0.52456,-2.4443,11.925,5.5025,-0.52157,-0.1232,1.0065,11
0.7936300000000001,-19.145,12.259,0.41558,-0.81238,-0.54813,-3.2178,9.7003,-0.97332,-0.94902,0.086242,0.53233,11
1.5141,-19.077,17.03,-0.3766199999999999,-0.18949,-1.0138,-3.2008,19.12,6.9872,0.2862699999999999,-1.0575,-0.26724,11
6.6558,-16.022000000000002,7.7238,0.35993,-0.91932,-0.033399,-4.6092,8.0296,0.96398,-0.6451,-0.29158,0.8900899999999999,11
14.632,-19.322,-15.341,-0.0074212,-0.28518,-1.0668,7.4417,-18.628,-3.8481,-0.66667,-0.26899,-0.7327600000000001,11
-3.5545,-10.267,-18.778,-0.20965,-0.97373,-0.33595,5.7455,-17.487000000000002,-4.6868,-0.25686,0.92402,0.6077600000000001,11
-1.6865,-19.362,-9.4433,0.5120600000000001,-0.73546,0.33202,-21.288,-18.718,2.1891,-0.50784,-0.56263,0.83836,11
-0.18734,-2.9097,11.009,-0.44527,0.045028,-1.0766,-20.851,0.49191,-14.809,-0.5902,0.8850100000000001,-0.15517,11
4.8696,-0.57658,3.7282,-0.30612,0.58537,-0.91945,-20.594,-18.932,-18.228,0.11373,-1.1109,-0.10776,11
10.165,-18.998,23.016,0.42486,-0.48593,0.67191,4.9006,-12.877,-0.7272,-0.41765,-0.22998,1.0431,11
7.3635,-19.117,11.107,0.32653,-0.89869,0.14735,-17.95,-9.8439,12.612,-0.33137,-0.032854,1.0927,11
-1.6865,-19.362,-9.4433,0.5120600000000001,-0.73546,0.33202,-21.288,-18.718,2.1891,-0.50784,-0.56263,0.83836,11
-8.8653,-19.109,17.831,0.6196699999999999,-0.33959,0.60511,-2.5031,-18.072,-6.2057,-0.5607800000000001,-0.34292,0.93103,11
-21.543000000000003,-15.156,8.1413,0.35436,-0.49906,0.70923,1.0609,-18.691,-7.1325,-0.39804,-0.42505,0.97198,11
-16.532,-19.256,7.1011,0.52505,-0.8405299999999999,-0.041257,-2.3387,5.7604,1.038,-0.62157,-0.19097,0.93319,11
-0.0042498,-19.168,6.9374,0.76623,-0.61351,-0.24361,-8.8564,12.404000000000002,-1.5881,-0.8,0.071869,0.81681,11
-21.792,-19.558,-18.165,0.6957300000000001,-0.6641699999999999,-0.3556,-1.3512,-13.724,-1.3841,-0.14118,0.43121,1.0517,11
19.941,-18.989,16.948,0.49536,-0.33208,0.70138,-0.88465,-18.726,-10.603,-0.39608,-0.13142,1.056,11
-1.6173,0.16398,-3.4038,0.32282,-0.14447,-1.0609,-21.184,-0.03533,-4.533,-0.8137300000000001,0.073922,0.77586,11
-2.8560000000000003,-19.44,-18.303,0.39332,-0.7242,0.40864,-21.632,-18.617,13.277,-0.37255,-0.10883,1.0905,11
19.459,-3.9945,-18.266,0.20594,-0.49156,0.778,7.4536,-11.918,-4.8147,-0.57255,-0.11294,0.96767,11
-21.633000000000003,-4.9086,2.2049,0.68275,-0.47092,0.41061,-18.062,-16.564,-4.422,-0.47843,-0.14374,1.0345,11
0.76256,3.7082,5.4743,-0.2319099999999999,0.4971899999999999,-0.97839,-21.11,8.2359,-9.4111,-0.22353,-0.98563,-0.27802,11
7.3337,-19.26,-3.2334,0.60668,-0.74859,0.0825149999999999,-21.476,-13.729,8.1052,-0.49608,-0.22382,0.99784,11
4.9157,-11.702,-4.8276,-0.10575,-0.10882,-1.0923,-3.0292,-18.768,-10.772,-0.49216,-0.58522,-0.7069,11
-2.6096,0.6814899999999999,-3.1379,0.34323,-0.63227,-0.78978,-21.595,-11.776,14.432,-0.77451,-0.19713,0.79957,11
1.9775,-8.1517,-4.2836,0.18182,-0.37711,-1.0432,-21.517,8.8095,2.9509,-0.88235,-0.3614,0.56897,11
2.2901,0.56414,-0.021809,0.35436,-0.5816100000000001,-0.8231799999999999,-21.682,-18.581,17.925,-0.58627,-0.13347,0.9569,11
0.76256,3.7082,5.4743,-0.2319099999999999,0.4971899999999999,-0.97839,-21.11,8.2359,-9.4111,-0.22353,-0.98563,-0.27802,11
-15.894,-19.446,-11.880999999999998,-0.0092763999999999,-0.67542,0.6444,-15.308,-18.599,11.143,-0.2902,-0.067762,1.097,11
10.702,-13.495,-18.786,0.15955,-0.8930600000000001,-0.4145399999999999,11.334,-14.38,0.99975,-0.8490200000000001,-0.067762,-0.47629,11
4.4563,-16.212,-7.3181,0.6270899999999999,-0.33396,-0.79371,4.9265,-9.3111,-7.1114,-0.41176,0.43737,0.97629,11
0.47212,-11.931,-18.8,0.50835,-0.7242,0.33399,-12.531,-4.1126,5.7423,-0.0019608,0.37988,1.0647,11
10.991,-19.153,6.496,-0.35436,0.2983099999999999,-1.0236,-9.1942,15.556,1.6216,0.16863,-1.0575,-0.25431,11
-1.6865,-19.362,-9.4433,0.5120600000000001,-0.73546,0.33202,-21.288,-18.718,2.1891,-0.50784,-0.56263,0.83836,11
19.41,-12.771,-18.663,0.16883,-0.63039,0.67387,8.7646,-6.9251,-7.5129,-0.11961,0.28953,1.1078,11
-16.259,-19.217,13.002,0.50093,-0.86679,-0.10609,-3.4846,11.297,1.7211,-0.73137,-0.23614,0.8211200000000001,11
0.81763,-17.334,3.204,0.42115,-0.7861199999999999,-0.52456,-2.4443,11.925,5.5025,-0.52157,-0.1232,1.0065,11
2.363,-19.157,11.024,0.69944,-0.69794,-0.084479,-21.427,-1.722,2.7993,-0.56863,-0.28747,0.96121,11
0.98548,-9.8747,-8.2651,0.29128,-0.90619,-0.3850699999999999,-18.371,-13.887,-3.6735,-0.77451,0.41684,0.69828,11
6.5157,-19.17,3.8254,0.5139100000000001,-0.36398,-0.89784,-21.272,7.459,-3.0958,-0.83529,-0.0636549999999999,0.74138,11
19.992,-18.797,23.239,0.32653,-0.50657,0.69548,1.5447,-14.646,-4.6073,-0.43137,-0.092402,1.0582,11
0.14578,-19.429,-19.137,0.44898,-0.8818,-0.25737,18.85,-11.1,-10.961,-0.39804,0.15811,1.0582,11
18.883,-19.347,-18.831,0.11874,-0.73358,-0.7387,14.572,-18.522,-1.2178,-0.57843,-0.43121,-0.7219800000000001,11
-5.8484,-19.226,6.1365,0.30612,-0.89869,-0.060904,-0.67223,9.4061,3.6057,-0.60588,0.16427,0.93103,11
2.6686,-12.213,-3.5215,-0.061224,-0.091932,-1.0963,-20.584,-18.899,-16.914,-0.46471,-0.67556,-0.62931,11
-16.259,-19.217,13.002,0.50093,-0.86679,-0.10609,-3.4846,11.297,1.7211,-0.73137,-0.23614,0.8211200000000001,11
-2.3249,-19.234,1.338,0.62152,-0.7467199999999999,0.039293,-21.118,-18.751,-1.1355,-0.4882399999999999,-0.40657,0.92457,11
6.8091,-14.554,0.027882,0.41744,-0.7410899999999999,-0.6267199999999999,-10.311,6.4887,-4.1339,-1.0176,0.034908,0.36207,11
7.6664,-9.8747,0.6454300000000001,-0.43228,0.3227,-0.94695,-13.333,13.154000000000002,-9.6236,0.072549,-1.0062,-0.32328,11
5.2077,-19.326,-9.7788,0.60668,-0.77674,-0.064833,-6.6747,-18.829,-11.9,-0.43333,-0.49487,0.97198,11
-1.4273,-14.62,-14.495,0.53061,-0.69794,0.32809,6.0311,-10.419,0.10405,-0.2862699999999999,0.078029,1.1142,11
-1.6173,0.16398,-3.4038,0.32282,-0.14447,-1.0609,-21.184,-0.03533,-4.533,-0.8137300000000001,0.073922,0.77586,11
10.165,-18.998,23.016,0.42486,-0.48593,0.67191,4.9006,-12.877,-0.7272,-0.41765,-0.22998,1.0431,11
6.5157,-19.17,3.8254,0.5139100000000001,-0.36398,-0.89784,-21.272,7.459,-3.0958,-0.83529,-0.0636549999999999,0.74138,11
7.8315,-8.8989,-18.606,0.037106,-0.96998,-0.27308,16.535,-14.138,0.2097699999999999,-0.76471,-0.098563,-0.6444,11
8.6762,-19.151,8.6709,0.32468,-0.015009,-1.0432,-19.703,3.2535,14.35,-0.5451,-0.3963,0.91164,11
-5.8484,-19.226,6.1365,0.30612,-0.89869,-0.060904,-0.67223,9.4061,3.6057,-0.60588,0.16427,0.93103,11
4.8696,-0.57658,3.7282,-0.30612,0.58537,-0.91945,-20.594,-18.932,-18.228,0.11373,-1.1109,-0.10776,11
5.6236,-19.081,12.665,-0.3729099999999999,0.27205,-1.0255,-15.886,17.593,6.3276,0.40196,-1.0534,-0.1357799999999999,11
19.362,4.9355,5.43,-0.050093,-0.4803,-0.95678,-13.467,2.8429,-2.712,-0.12549,-0.99179,-0.37931,11
8.6762,-19.151,8.6709,0.32468,-0.015009,-1.0432,-19.703,3.2535,14.35,-0.5451,-0.3963,0.91164,11
-21.564,3.7236,23.846,0.31911,-0.5028100000000001,0.69745,-3.13,-16.797,3.2643,-0.16863,0.33676,1.0582,11
8.6762,-19.151,8.6709,0.32468,-0.015009,-1.0432,-19.703,3.2535,14.35,-0.5451,-0.3963,0.91164,11
12.8,-19.224,-3.5519,0.0222629999999999,-0.68105,-0.89195,-10.977,11.664,-6.646,-1.002,0.078029,0.36638,11
-2.8560000000000003,-19.44,-18.303,0.39332,-0.7242,0.40864,-21.632,-18.617,13.277,-0.37255,-0.10883,1.0905,11
8.6762,-19.151,8.6709,0.32468,-0.015009,-1.0432,-19.703,3.2535,14.35,-0.5451,-0.3963,0.91164,11
-2.9434,-11.359000000000002,9.6109,0.3321,-0.93621,-0.1218099999999999,-2.8245,7.7523,1.2314,-0.56471,-0.19302,0.96767,11
7.2697,-0.59745,-6.2801,0.2894199999999999,-0.7260800000000001,-0.75049,-21.332,-18.667,7.2958,-0.7921600000000001,0.39425,0.7155199999999999,11
2.5025,-4.1279,-3.8793,0.31354,-0.14259,-1.0629,-20.969,-3.3889,-9.8882,-0.69412,0.026694,0.8663799999999999,11
-7.0081,-4.5026,-18.576,-0.17254,-0.7185699999999999,0.66208,-6.6094,-17.415,-3.5479,-0.43137,0.73922,0.76293,11
2.146,-19.429,-19.117,0.45083,-0.84803,-0.084479,5.3466,-2.7231,-5.3132,-0.6549,0.039014,0.89871,11
-16.259,-19.217,13.002,0.50093,-0.86679,-0.10609,-3.4846,11.297,1.7211,-0.73137,-0.23614,0.8211200000000001,11
19.575,-19.328,-18.937,-0.15028,-0.93809,0.28094,-20.861,-18.843,-11.338,-0.71765,0.6509199999999999,0.5797399999999999,11
7.2697,-0.59745,-6.2801,0.2894199999999999,-0.7260800000000001,-0.75049,-21.332,-18.667,7.2958,-0.7921600000000001,0.39425,0.7155199999999999,11
-15.880999999999998,20.959,24.66,0.5436,0.15572,-0.91749,-21.51,-14.349,12.116,-0.67451,0.032854,0.92672,11
7.6664,-9.8747,0.6454300000000001,-0.43228,0.3227,-0.94695,-13.333,13.154000000000002,-9.6236,0.072549,-1.0062,-0.32328,11
-1.8495,-5.7426,-3.9619,-0.11503,-0.65854,-0.8153199999999999,-9.2491,-18.612,7.8403,-0.61569,0.17043,0.90086,11
-1.6173,0.16398,-3.4038,0.32282,-0.14447,-1.0609,-21.184,-0.03533,-4.533,-0.8137300000000001,0.073922,0.77586,11
0.14578,-19.429,-19.137,0.44898,-0.8818,-0.25737,18.85,-11.1,-10.961,-0.39804,0.15811,1.0582,11
-6.4449,-19.086,20.096,0.60482,-0.76548,0.10413,-12.464,3.689,2.9032,-0.73137,0.11294,0.84267,11
7.0646,-7.4155,-0.95638,-0.16327,0.25704,-1.0904,-20.574,-18.912,-18.227,-0.25686,-0.95483,-0.44181,11
6.9094,-14.517,-4.188,0.25046,-0.7242,-0.68762,-0.44226,-18.717,-6.6858,-0.6902,-0.32854,-0.61422,11
6.0627,-4.1013,21.553,0.30427,0.091932,-1.0943,-21.393,0.42625,3.6255,-0.85098,0.0061601999999999,0.7349100000000001,11
-21.841,7.9843,-0.5796100000000001,0.43043,-0.63227,0.53438,1.073,-14.964,-3.4461,-0.54118,-0.028747,1.0237,11
1.7668,-18.025,-1.5503,0.12616,-0.54597,-0.92927,-6.3449,9.4169,1.6896,-0.8647100000000001,-0.0041068,0.72845,11
3.7865,-17.826,-2.4368,0.19109,-0.6773,-0.7662100000000001,-6.7118,-18.754,-9.3543,-0.54902,-0.6119100000000001,-0.5969800000000001,11
12.532,-11.398,-7.1738,-0.31354,-0.48593,-0.98625,-20.925,-10.457,-7.6895,-0.72549,0.83162,0.0086207,11
-3.7837,-19.172,8.5765,0.52876,-0.80113,-0.37917,-3.4547,7.1245,2.45,-0.65686,-0.18686,0.92026,11
0.14578,-19.429,-19.137,0.44898,-0.8818,-0.25737,18.85,-11.1,-10.961,-0.39804,0.15811,1.0582,11
-8.6824,-10.082,14.534,0.55288,-0.77861,0.11198,-7.3075,5.7633,2.3298,-0.46078,-0.2115,1.0216,11
0.0096705,-19.267,-1.9737,0.58627,-0.75047,-0.086444,-21.489,-18.665,8.5251,-0.0666669999999999,-0.3039,1.1013,11
19.575,-19.338,-18.948,0.35807,-0.51782,0.69352,-1.8311,-14.85,-5.0133,-0.46667,-0.14374,1.0345,11
-0.94679,-19.027,23.029,-0.03154,-1.0375,-0.045187,-12.46,8.1827,-0.72628,-1.0255,0.28747,-0.1681,11
-0.6563399999999999,-3.434,-4.7824,-0.41744,-0.4971899999999999,-0.91159,-17.521,-7.302,9.8016,-0.43725,0.40041,0.99569,11
-2.8560000000000003,-19.44,-18.303,0.39332,-0.7242,0.40864,-21.632,-18.617,13.277,-0.37255,-0.10883,1.0905,11
19.992,-18.797,23.239,0.32653,-0.50657,0.69548,1.5447,-14.646,-4.6073,-0.43137,-0.092402,1.0582,11
19.701,-19.242,-9.3172,0.35065,-0.85178,0.30255,-8.362,3.7581,0.81291,-0.61765,-0.14579,0.92672,11
0.7953899999999999,-10.800999999999998,-9.8342,0.44341,-0.84991,-0.2613,-20.045,-18.696,5.3881,-0.34902,-0.154,1.0797,11
4.6256,-19.419,-19.102,0.32282,-0.63039,0.6267199999999999,13.48,-13.685,-3.4551,-0.5549,0.14784,0.98491,11
19.701,-19.242,-9.3172,0.35065,-0.85178,0.30255,-8.362,3.7581,0.81291,-0.61765,-0.14579,0.92672,11
15.169,-13.147,-18.704,-0.033395,-0.97373,-0.26326,12.970999999999998,-12.724,2.5513,-0.73333,0.016427,-0.68103,11
13.255999999999998,-19.051,12.701,-0.34508,-0.099437,-1.0688,-8.1531,12.825,1.4954,0.22941,-1.0862,-0.22629,11
10.991,-19.153,6.496,-0.35436,0.2983099999999999,-1.0236,-9.1942,15.556,1.6216,0.16863,-1.0575,-0.25431,11
-2.9743,-11.302,0.4468,0.4823699999999999,-0.83114,-0.29273,-13.038,-9.4426,2.7362,-0.2666699999999999,0.14374,1.0819,11
-4.2338,-19.122,10.564,0.49722,-0.8086300000000001,-0.34578,-3.008,11.023,2.2595,-0.66667,-0.21355,0.87931,11
1.7026,-17.011,-9.0002,0.53061,-0.69981,-0.56385,6.1056,-10.68,-6.9611,-0.53922,0.5071899999999999,0.84698,11
16.933,-7.6852,-2.1837,0.43228,-0.8818,-0.0098232,-4.6317,10.389,-0.074287,-0.77647,-0.11294,0.7931,11
-21.833,-3.7412,-18.676,0.88126,-0.4390199999999999,-0.23772,3.9675,-11.089,1.1122,-0.6490199999999999,0.33881,0.8685299999999999,11
-3.332,-19.312,-2.5093,0.53989,-0.8105100000000001,-0.13163,-21.699,-18.585,16.498,-0.25294,-0.3922,1.0603,11
4.5159,-18.735,-15.1,0.5102,-0.7711100000000001,0.17682,-2.0082,-18.658,-2.8392,-0.29608,-0.1807,1.1466,11
0.7953899999999999,-10.800999999999998,-9.8342,0.44341,-0.84991,-0.2613,-20.045,-18.696,5.3881,-0.34902,-0.154,1.0797,11
0.0096705,-19.267,-1.9737,0.58627,-0.75047,-0.086444,-21.489,-18.665,8.5251,-0.0666669999999999,-0.3039,1.1013,11
10.437,-19.373,-16.51,0.53803,-0.64353,-0.611,6.8418,-10.425999999999998,-9.5838,-0.43137,0.40657,0.95905,11
-0.62174,-19.41,-14.237,0.52505,-0.7842399999999999,0.14538,-21.631,-13.272,12.795,-0.1902,-0.34497,1.0754,11
-2.9434,-11.359000000000002,9.6109,0.3321,-0.93621,-0.1218099999999999,-2.8245,7.7523,1.2314,-0.56471,-0.19302,0.96767,11
2.35,-19.191,6.6264,0.6159600000000001,-0.55347,-0.6444,-7.3325,5.5457,2.569,-0.79804,-0.13963,0.7694,11
-6.8511,-19.486,-18.887,0.6530600000000001,-0.57411,0.3654199999999999,-21.258000000000003,-5.1835,-1.3529,-0.4098,-0.37782,1.0022,11
8.8171,-19.176,-0.7352,0.17069,-0.6247699999999999,-0.8447899999999999,-20.644,-18.912,-18.227,-0.2098,-0.81314,-0.66595,11
19.542,-2.321,-7.3477,0.50093,-0.86679,-0.10609,-6.0734,8.6357,2.5672,-0.68235,-0.26489,0.8663799999999999,11
-1.6173,0.16398,-3.4038,0.32282,-0.14447,-1.0609,-21.184,-0.03533,-4.533,-0.8137300000000001,0.073922,0.77586,11
12.941,-19.195,-0.6532399999999999,0.19295,-0.77861,-0.7701399999999999,3.1127,14.796,0.64607,-0.95294,0.41478,0.2952599999999999,11
6.5157,-19.17,3.8254,0.5139100000000001,-0.36398,-0.89784,-21.272,7.459,-3.0958,-0.83529,-0.0636549999999999,0.74138,11
-3.332,-19.312,-2.5093,0.53989,-0.8105100000000001,-0.13163,-21.699,-18.585,16.498,-0.25294,-0.3922,1.0603,11
4.6256,-19.419,-19.102,0.32282,-0.63039,0.6267199999999999,13.48,-13.685,-3.4551,-0.5549,0.14784,0.98491,11
2.35,-19.191,6.6264,0.6159600000000001,-0.55347,-0.6444,-7.3325,5.5457,2.569,-0.79804,-0.13963,0.7694,11
-1.6706,-19.283,-0.62671,0.62338,-0.7711100000000001,-0.053045,-21.397,-18.685,6.472,-0.10588,-0.38809,1.0733,11
6.7071,-11.505999999999998,-3.0395,-0.0222629999999999,0.031895,-1.0845,-20.593000000000004,-18.929,-17.915,-0.14706,-0.88912,-0.5,11
5.2077,-19.326,-9.7788,0.60668,-0.77674,-0.064833,-6.6747,-18.829,-11.9,-0.43333,-0.49487,0.97198,11
-7.0081,-4.5026,-18.576,-0.17254,-0.7185699999999999,0.66208,-6.6094,-17.415,-3.5479,-0.43137,0.73922,0.76293,11
-9.1283,-19.21,6.7399,0.4823699999999999,-0.8086300000000001,0.19253,-1.3291,5.4914,-1.8608,-0.41373,0.069815,1.056,11
2.4122,-19.356,-12.829,0.4712399999999999,-0.78987,0.23772,-21.512,-18.647,10.297,-0.46667,-0.23819,1.0065,11
0.98548,-9.8747,-8.2651,0.29128,-0.90619,-0.3850699999999999,-18.371,-13.887,-3.6735,-0.77451,0.41684,0.69828,11
-4.4744,-16.378,10.668,0.31354,-0.88555,0.1355599999999999,-8.4123,-0.15206,3.7945,-0.36275,-0.1252599999999999,1.0905,11
8.6762,-19.151,8.6709,0.32468,-0.015009,-1.0432,-19.703,3.2535,14.35,-0.5451,-0.3963,0.91164,11
3.9775,-3.9168,-18.416,0.5213399999999999,-0.48593,0.67191,4.2425,-17.034000000000002,-8.4038,-0.6098,-0.14579,0.97198,11
-6.8511,-19.486,-18.887,0.6530600000000001,-0.57411,0.3654199999999999,-21.258000000000003,-5.1835,-1.3529,-0.4098,-0.37782,1.0022,11
5.1415,-19.3,-7.1948,0.09833,-0.86492,0.43222,-21.259,2.8304,-3.9626,-0.74902,0.75975,0.30172,11
10.437,-19.373,-16.51,0.53803,-0.64353,-0.611,6.8418,-10.425999999999998,-9.5838,-0.43137,0.40657,0.95905,11
-3.332,-19.312,-2.5093,0.53989,-0.8105100000000001,-0.13163,-21.699,-18.585,16.498,-0.25294,-0.3922,1.0603,11
14.396,-4.8767,-18.36,0.57328,-0.7711100000000001,-0.2613,0.22173,5.4745,2.4508,-0.81176,0.053388,0.7780199999999999,11
-4.0588,2.6208,-3.2637,0.4712399999999999,-0.7955,-0.47348,-9.6194,8.5579,4.7925,-0.58235,-0.4846,0.84267,11
3.5221,-19.131,11.652,0.44341,-0.3921199999999999,-0.91159,-12.794,18.453,3.3185,-0.6117600000000001,-0.41684,0.85129,11
5.0149,-16.371,4.5024,0.31169,-0.39587,-0.98232,-21.246,14.304,-7.5765,-0.84706,0.15606,0.69612,11
-1.6706,-19.283,-0.62671,0.62338,-0.7711100000000001,-0.053045,-21.397,-18.685,6.472,-0.10588,-0.38809,1.0733,11
5.5973,-16.655,-12.027,0.57699,-0.7467199999999999,0.1355599999999999,3.2141,-15.3,-8.0359,-0.36471,-0.1499,1.0711,11
2.4122,-19.356,-12.829,0.4712399999999999,-0.78987,0.23772,-21.512,-18.647,10.297,-0.46667,-0.23819,1.0065,11
-21.662,-19.519,-13.286,0.5436,-0.5272,0.5501,-2.4795,-18.655,-3.464,-0.27843,-0.39425,1.0323,11
3.3043,-19.372,-12.415,-0.061224,-0.16135,-1.0707,6.5632,-18.596,-2.5756,-0.53725,-0.59754,-0.62931,11
5.6616,-19.352,-12.38,0.52505,-0.7861199999999999,0.0078585,-20.378,-18.612,5.7881,-0.29608,-0.1807,1.1466,11
2.35,-19.191,6.6264,0.6159600000000001,-0.55347,-0.6444,-7.3325,5.5457,2.569,-0.79804,-0.13963,0.7694,11
3.4627,-14.512,4.2048,0.46011,-0.83114,-0.2848699999999999,-8.8848,0.9584,2.8396,-0.65686,-0.5729,0.71336,11
3.3253,20.732,-10.003,0.65863,-0.63415,0.2279,7.2178,-7.8531,-3.3093,-0.045098,0.059548,1.1573,11
10.991,-19.153,6.496,-0.35436,0.2983099999999999,-1.0236,-9.1942,15.556,1.6216,0.16863,-1.0575,-0.25431,11
-0.75317,-19.305,-3.8061,0.5825600000000001,-0.79362,-0.0098232,-21.688,-18.609,16.132,-0.25098,-0.47023,1.0539,11
19.596,-19.338,-18.938,0.18367,-0.5422100000000001,0.66405,0.8976700000000001,-16.292,-3.1583,-0.13725,0.24435,1.0711,11
0.4766399999999999,-19.157,7.0782,0.4731,-0.7467199999999999,-0.5167,-3.9682,13.481,3.1116,-0.67451,-0.39425,0.80388,11
16.932000000000002,-19.348,-18.965,0.31169,-0.86679,0.25344,9.4799,-12.329,-2.8873,-0.6117600000000001,0.12936,0.94181,11
4.9953,-1.6161,-6.1663,0.3209599999999999,-0.66041,-0.78193,-21.23,-18.708,3.2417,-0.87255,0.016427,0.70905,11
-2.019,12.204,-17.243,0.47866,-0.6228899999999999,0.48723,-18.197,-18.632,6.7663,-0.24314,-0.40657,1.0302,11
11.655,-6.6516,-16.643,0.33766,-0.8818,0.068762,-18.559,-4.2892,6.0772,-0.6490199999999999,-0.11294,0.87931,11
3.6756,-4.6583,-4.4462,0.34879,-0.62664,-0.78389,-21.392,-13.793,6.6541,-0.7058800000000001,-0.33881,0.7780199999999999,11
-0.57005,13.975,21.256,0.34137,0.15197,-1.0629,-21.514,-3.4539,9.6086,-0.84706,0.010267,0.71336,11
0.81763,-17.334,3.204,0.42115,-0.7861199999999999,-0.52456,-2.4443,11.925,5.5025,-0.52157,-0.1232,1.0065,11
4.6721,1.2281,-0.95438,0.34508,-0.58724,-0.83104,-21.005,-4.7225,-10.247,-0.95098,0.10267,0.55603,11
2.7494,-19.18,6.7768,-0.30056,-0.27767,-1.0275,-7.224,10.888,1.8361,0.078431,-1.0739,-0.31897,11
5.6616,-19.352,-12.38,0.52505,-0.7861199999999999,0.0078585,-20.378,-18.612,5.7881,-0.29608,-0.1807,1.1466,11
0.47212,-11.931,-18.8,0.50835,-0.7242,0.33399,-12.531,-4.1126,5.7423,-0.0019608,0.37988,1.0647,11
19.575,-19.338,-18.948,0.35807,-0.51782,0.69352,-1.8311,-14.85,-5.0133,-0.46667,-0.14374,1.0345,11
0.76256,3.7082,5.4743,-0.2319099999999999,0.4971899999999999,-0.97839,-21.11,8.2359,-9.4111,-0.22353,-0.98563,-0.27802,11
3.2623,-16.063,-12.281,0.18182,-0.84803,0.35756,-20.477,-18.665,4.4521,-0.2549,0.16427,1.0948,11
2.35,-19.191,6.6264,0.6159600000000001,-0.55347,-0.6444,-7.3325,5.5457,2.569,-0.79804,-0.13963,0.7694,11
4.6256,-19.419,-19.102,0.32282,-0.63039,0.6267199999999999,13.48,-13.685,-3.4551,-0.5549,0.14784,0.98491,11
-9.2422,-19.509,-19.235,0.29685,-0.45216,0.74656,11.448,-11.470999999999998,-4.0944,-0.082353,-0.27926,1.1078,11
-0.16423,1.2533,-18.231,0.53618,-0.7167,0.30648,12.571,-15.914,-7.3999,-0.60392,-0.057495,0.96552,11
19.374,6.0596,-17.805,0.5547300000000001,-0.4015,0.60314,-15.552,-18.704,-1.3518,-0.37843,-0.17043,1.0517,11
6.016,-14.337,-18.855,0.2282,-0.77861,-0.6601199999999999,10.527,-13.776,1.3737,-0.74902,-0.22793,-0.6400899999999999,11
